Line_ID,Original air date,character,line_count,running_sum
219,2006-03-30,Jim,22,878
220,2006-04-27,Nellie,0,0
220,2006-04-27,Gabe,0,0
220,2006-04-27,Meredith,0,43
220,2006-04-27,Todd Packer,0,26
220,2006-04-27,Jo,0,0
220,2006-04-27,David,0,12
220,2006-04-27,Roy,0,107
220,2006-04-27,Andy,0,0
220,2006-04-27,Oscar,6,121
220,2006-04-27,Michael,50,2145
220,2006-04-27,Carol,0,19
220,2006-04-27,Robert,0,0
220,2006-04-27,Erin,0,0
220,2006-04-27,Jim,19,897
220,2006-04-27,Creed,1,43
220,2006-04-27,Pete,0,0
220,2006-04-27,Kelly,5,93
220,2006-04-27,Phyllis,3,82
220,2006-04-27,Holly,0,0
220,2006-04-27,Charles,0,0
220,2006-04-27,Dwight,70,964
220,2006-04-27,Darryl,0,70
220,2006-04-27,Deangelo,0,0
220,2006-04-27,Kevin,5,124
220,2006-04-27,Karen,0,0
220,2006-04-27,Toby,5,89
220,2006-04-27,Ryan,7,195
220,2006-04-27,Stanley,6,96
220,2006-04-27,Angela,5,139
220,2006-04-27,Clark,0,0
220,2006-04-27,Pam,14,705
220,2006-04-27,Jan,0,232
221,2006-05-04,Nellie,0,0
221,2006-05-04,Roy,0,107
221,2006-05-04,Michael,87,2232
221,2006-05-04,Oscar,9,130
221,2006-05-04,Todd Packer,0,26
221,2006-05-04,Darryl,0,70
221,2006-05-04,Kelly,2,95
221,2006-05-04,Andy,0,0
221,2006-05-04,Erin,0,0
221,2006-05-04,Robert,0,0
221,2006-05-04,Holly,0,0
221,2006-05-04,Charles,0,0
221,2006-05-04,Jan,0,232
221,2006-05-04,Stanley,4,100
221,2006-05-04,Jim,27,924
221,2006-05-04,Jo,0,0
221,2006-05-04,Phyllis,12,94
221,2006-05-04,Pete,0,0
221,2006-05-04,Karen,0,0
221,2006-05-04,Deangelo,0,0
221,2006-05-04,Dwight,33,997
221,2006-05-04,Carol,0,19
221,2006-05-04,David,0,12
221,2006-05-04,Ryan,4,199
221,2006-05-04,Meredith,0,43
221,2006-05-04,Angela,13,152
221,2006-05-04,Gabe,0,0
221,2006-05-04,Creed,3,46
221,2006-05-04,Clark,0,0
221,2006-05-04,Kevin,3,127
221,2006-05-04,Toby,21,110
221,2006-05-04,Pam,24,729
222,2006-05-11,Angela,5,157
222,2006-05-11,Phyllis,7,101
222,2006-05-11,Pete,0,0
222,2006-05-11,Darryl,8,78
222,2006-05-11,Robert,0,0
222,2006-05-11,Creed,4,50
222,2006-05-11,Pam,43,772
222,2006-05-11,Todd Packer,0,26
222,2006-05-11,Stanley,1,101
222,2006-05-11,Jo,0,0
222,2006-05-11,Karen,0,0
222,2006-05-11,Deangelo,0,0
222,2006-05-11,Oscar,4,134
222,2006-05-11,Kelly,1,96
222,2006-05-11,Jim,52,976
222,2006-05-11,Kevin,16,143
222,2006-05-11,Clark,0,0
222,2006-05-11,Ryan,1,200
222,2006-05-11,Jan,40,272
222,2006-05-11,Toby,4,114
222,2006-05-11,Meredith,1,44
222,2006-05-11,Charles,0,0
222,2006-05-11,David,0,12
222,2006-05-11,Gabe,0,0
222,2006-05-11,Erin,0,0
222,2006-05-11,Roy,11,118
222,2006-05-11,Nellie,0,0
222,2006-05-11,Holly,0,0
222,2006-05-11,Michael,94,2326
222,2006-05-11,Carol,30,49
222,2006-05-11,Andy,0,0
222,2006-05-11,Dwight,31,1028
301,2006-09-21,Phyllis,3,104
301,2006-09-21,Jan,7,279
301,2006-09-21,Jim,11,987
301,2006-09-21,Holly,0,0
301,2006-09-21,Stanley,1,102
301,2006-09-21,Robert,0,0
301,2006-09-21,Erin,0,0
301,2006-09-21,Roy,4,122
301,2006-09-21,Karen,1,1
301,2006-09-21,Oscar,16,150
301,2006-09-21,Darryl,0,78
301,2006-09-21,Nellie,0,0
301,2006-09-21,Michael,50,2376
301,2006-09-21,David,0,12
301,2006-09-21,Meredith,0,44
301,2006-09-21,Dwight,17,1045
301,2006-09-21,Pam,6,778
301,2006-09-21,Ryan,1,201
301,2006-09-21,Toby,9,123
301,2006-09-21,Kevin,1,144
301,2006-09-21,Kelly,1,97
301,2006-09-21,Deangelo,0,0
301,2006-09-21,Pete,0,0
301,2006-09-21,Creed,1,51
301,2006-09-21,Gabe,0,0
301,2006-09-21,Jo,0,0
301,2006-09-21,Todd Packer,0,26
301,2006-09-21,Carol,0,49
301,2006-09-21,Clark,0,0
301,2006-09-21,Angela,4,161
301,2006-09-21,Charles,0,0
301,2006-09-21,Andy,5,5
302,2006-09-28,Pam,30,808
302,2006-09-28,Robert,0,0
302,2006-09-28,Stanley,1,103
302,2006-09-28,Angela,9,170
302,2006-09-28,Jo,0,0
302,2006-09-28,David,0,12
302,2006-09-28,Holly,0,0
302,2006-09-28,Erin,0,0
302,2006-09-28,Karen,0,1
302,2006-09-28,Oscar,0,150
302,2006-09-28,Deangelo,0,0
302,2006-09-28,Toby,6,129
302,2006-09-28,Nellie,0,0
302,2006-09-28,Pete,0,0
302,2006-09-28,Ryan,3,204
302,2006-09-28,Charles,0,0
302,2006-09-28,Michael,108,2484
302,2006-09-28,Andy,0,5
302,2006-09-28,Jim,32,1019
302,2006-09-28,Clark,0,0
302,2006-09-28,Todd Packer,0,26
302,2006-09-28,Creed,2,53
302,2006-09-28,Phyllis,2,106
302,2006-09-28,Gabe,0,0
302,2006-09-28,Dwight,37,1082
302,2006-09-28,Kelly,8,105
302,2006-09-28,Carol,0,49
302,2006-09-28,Jan,12,291
302,2006-09-28,Meredith,1,45
302,2006-09-28,Roy,0,122
302,2006-09-28,Kevin,3,147
302,2006-09-28,Darryl,0,78
303,2006-10-05,Kevin,4,151
303,2006-10-05,Angela,12,182
303,2006-10-05,Karen,7,8
303,2006-10-05,Ryan,0,204
303,2006-10-05,Kelly,8,113
303,2006-10-05,Jo,0,0
303,2006-10-05,Roy,2,124
303,2006-10-05,Holly,0,0
303,2006-10-05,Nellie,0,0
303,2006-10-05,Erin,0,0
303,2006-10-05,Charles,0,0
303,2006-10-05,Jan,25,316
303,2006-10-05,Michael,73,2557
303,2006-10-05,Meredith,0,45
303,2006-10-05,Gabe,0,0
303,2006-10-05,Carol,0,49
303,2006-10-05,Dwight,70,1152
303,2006-10-05,Pete,0,0
303,2006-10-05,Deangelo,0,0
303,2006-10-05,Oscar,0,150
303,2006-10-05,Toby,0,129
303,2006-10-05,Clark,0,0
303,2006-10-05,Andy,10,15
303,2006-10-05,Stanley,2,105
303,2006-10-05,Jim,11,1030
303,2006-10-05,Pam,16,824
303,2006-10-05,Robert,0,0
303,2006-10-05,David,0,12
303,2006-10-05,Creed,2,55
303,2006-10-05,Todd Packer,0,26
303,2006-10-05,Darryl,0,78
303,2006-10-05,Phyllis,5,111
304,2006-10-12,Dwight,35,1187
304,2006-10-12,Darryl,0,78
304,2006-10-12,Ryan,6,210
304,2006-10-12,Deangelo,0,0
304,2006-10-12,Pam,25,849
304,2006-10-12,Gabe,0,0
304,2006-10-12,Toby,3,132
304,2006-10-12,Robert,0,0
304,2006-10-12,Erin,0,0
304,2006-10-12,Angela,6,188
304,2006-10-12,Oscar,0,150
304,2006-10-12,Nellie,0,0
304,2006-10-12,Todd Packer,0,26
304,2006-10-12,Michael,81,2638
304,2006-10-12,Phyllis,3,114
304,2006-10-12,Holly,0,0
304,2006-10-12,Roy,5,129
304,2006-10-12,Jan,12,328
304,2006-10-12,Karen,15,23
304,2006-10-12,Jo,0,0
304,2006-10-12,David,0,12
304,2006-10-12,Kevin,2,153
304,2006-10-12,Andy,4,19
304,2006-10-12,Charles,0,0
304,2006-10-12,Meredith,1,46
304,2006-10-12,Jim,15,1045
304,2006-10-12,Clark,0,0
304,2006-10-12,Pete,0,0
304,2006-10-12,Carol,0,49
304,2006-10-12,Stanley,5,110
304,2006-10-12,Kelly,4,117
304,2006-10-12,Creed,6,61
305,2006-10-19,Karen,9,32
305,2006-10-19,Pete,0,0
305,2006-10-19,Oscar,0,150
305,2006-10-19,Pam,52,901
305,2006-10-19,Gabe,0,0
305,2006-10-19,Kelly,6,123
305,2006-10-19,Carol,0,49
305,2006-10-19,Ryan,36,246
305,2006-10-19,Charles,0,0
305,2006-10-19,Phyllis,2,116
305,2006-10-19,Roy,0,129
305,2006-10-19,Holly,0,0
305,2006-10-19,Stanley,6,116
305,2006-10-19,Toby,1,133
305,2006-10-19,Michael,33,2671
305,2006-10-19,Todd Packer,0,26
305,2006-10-19,Nellie,0,0
305,2006-10-19,Robert,0,0
305,2006-10-19,David,0,12
305,2006-10-19,Jo,0,0
305,2006-10-19,Clark,0,0
305,2006-10-19,Creed,0,61
305,2006-10-19,Darryl,0,78
305,2006-10-19,Erin,0,0
305,2006-10-19,Jan,7,335
305,2006-10-19,Kevin,3,156
305,2006-10-19,Andy,5,24
305,2006-10-19,Angela,4,192
305,2006-10-19,Meredith,0,46
305,2006-10-19,Deangelo,0,0
305,2006-10-19,Dwight,45,1232
305,2006-10-19,Jim,45,1090
306,2006-11-02,Darryl,0,78
306,2006-11-02,Stanley,1,117
306,2006-11-02,Roy,1,130
306,2006-11-02,Michael,56,2727
306,2006-11-02,Robert,0,0
306,2006-11-02,Toby,2,135
306,2006-11-02,Angela,10,202
306,2006-11-02,Clark,0,0
306,2006-11-02,Dwight,6,1238
306,2006-11-02,Jo,0,0
306,2006-11-02,Nellie,0,0
306,2006-11-02,Ryan,7,253
306,2006-11-02,Erin,0,0
306,2006-11-02,Gabe,0,0
306,2006-11-02,Andy,14,38
306,2006-11-02,Deangelo,0,0
306,2006-11-02,Meredith,2,48
306,2006-11-02,Kelly,15,138
306,2006-11-02,Phyllis,2,118
306,2006-11-02,Todd Packer,0,26
306,2006-11-02,David,0,12
306,2006-11-02,Karen,14,46
306,2006-11-02,Holly,0,0
306,2006-11-02,Pam,23,924
306,2006-11-02,Pete,0,0
306,2006-11-02,Oscar,0,150
306,2006-11-02,Charles,0,0
306,2006-11-02,Jim,19,1109
306,2006-11-02,Kevin,6,162
306,2006-11-02,Jan,0,335
306,2006-11-02,Creed,1,62
306,2006-11-02,Carol,12,61
307,2006-11-09,Jim,21,1130
307,2006-11-09,Charles,0,0
307,2006-11-09,Toby,3,138
307,2006-11-09,Michael,67,2794
307,2006-11-09,Ryan,7,260
307,2006-11-09,Erin,0,0
307,2006-11-09,Pam,22,946
307,2006-11-09,Robert,0,0
307,2006-11-09,Creed,0,62
307,2006-11-09,Clark,0,0
307,2006-11-09,Deangelo,0,0
307,2006-11-09,Holly,0,0
307,2006-11-09,Kelly,2,140
307,2006-11-09,Karen,9,55
307,2006-11-09,Meredith,0,48
307,2006-11-09,David,0,12
307,2006-11-09,Angela,7,209
307,2006-11-09,Carol,0,61
307,2006-11-09,Nellie,0,0
307,2006-11-09,Darryl,4,82
307,2006-11-09,Stanley,1,118
307,2006-11-09,Jo,0,0
307,2006-11-09,Jan,32,367
307,2006-11-09,Todd Packer,0,26
307,2006-11-09,Gabe,0,0
307,2006-11-09,Roy,4,134
307,2006-11-09,Oscar,0,150
307,2006-11-09,Andy,5,43
307,2006-11-09,Dwight,39,1277
307,2006-11-09,Phyllis,8,126
307,2006-11-09,Pete,0,0
307,2006-11-09,Kevin,12,174
308,2006-11-16,Carol,0,61
308,2006-11-16,Gabe,0,0
308,2006-11-16,Holly,0,0
308,2006-11-16,Erin,0,0
308,2006-11-16,Jan,6,373
308,2006-11-16,Darryl,0,82
308,2006-11-16,Nellie,0,0
308,2006-11-16,Michael,125,2919
308,2006-11-16,Creed,2,64
308,2006-11-16,Charles,0,0
308,2006-11-16,Jim,66,1196
308,2006-11-16,Jo,0,0
308,2006-11-16,Clark,0,0
308,2006-11-16,Oscar,0,150
308,2006-11-16,Angela,4,213
308,2006-11-16,Deangelo,0,0
308,2006-11-16,Andy,40,83
308,2006-11-16,Meredith,2,50
308,2006-11-16,Dwight,73,1350
308,2006-11-16,Kelly,6,146
308,2006-11-16,Ryan,9,269
308,2006-11-16,Kevin,7,181
308,2006-11-16,Roy,0,134
308,2006-11-16,Toby,16,154
308,2006-11-16,David,0,12
308,2006-11-16,Phyllis,8,134
308,2006-11-16,Pam,36,982
308,2006-11-16,Pete,0,0
308,2006-11-16,Stanley,4,122
308,2006-11-16,Robert,0,0
308,2006-11-16,Todd Packer,0,26
308,2006-11-16,Karen,26,81
309,2006-11-30,Toby,4,158
309,2006-11-30,Michael,54,2973
309,2006-11-30,Karen,10,91
309,2006-11-30,Robert,0,0
309,2006-11-30,Dwight,4,1354
309,2006-11-30,Andy,17,100
309,2006-11-30,Pam,16,998
309,2006-11-30,Roy,0,134
309,2006-11-30,Stanley,2,124
309,2006-11-30,David,0,12
309,2006-11-30,Kevin,13,194
309,2006-11-30,Meredith,1,51
309,2006-11-30,Darryl,0,82
309,2006-11-30,Jan,7,380
309,2006-11-30,Deangelo,0,0
309,2006-11-30,Oscar,0,150
309,2006-11-30,Carol,0,61
309,2006-11-30,Jim,31,1227
309,2006-11-30,Holly,0,0
309,2006-11-30,Gabe,0,0
309,2006-11-30,Erin,0,0
309,2006-11-30,Jo,0,0
309,2006-11-30,Charles,0,0
309,2006-11-30,Nellie,0,0
309,2006-11-30,Kelly,0,146
309,2006-11-30,Phyllis,1,135
309,2006-11-30,Todd Packer,0,26
309,2006-11-30,Clark,0,0
309,2006-11-30,Pete,0,0
309,2006-11-30,Creed,2,66
309,2006-11-30,Ryan,3,272
309,2006-11-30,Angela,10,223
310,2006-12-14,Gabe,0,0
310,2006-12-14,Deangelo,0,0
310,2006-12-14,Pete,0,0
310,2006-12-14,Creed,3,69
310,2006-12-14,Darryl,3,85
310,2006-12-14,Phyllis,12,147
310,2006-12-14,Pam,57,1055
310,2006-12-14,Dwight,60,1414
310,2006-12-14,Michael,107,3080
310,2006-12-14,Todd Packer,0,26
310,2006-12-14,Kelly,5,151
310,2006-12-14,Stanley,3,127
310,2006-12-14,Kevin,14,208
310,2006-12-14,David,0,12
310,2006-12-14,Jo,0,0
310,2006-12-14,Ryan,8,280
310,2006-12-14,Erin,0,0
310,2006-12-14,Karen,33,124
310,2006-12-14,Roy,5,139
310,2006-12-14,Angela,35,258
310,2006-12-14,Oscar,1,151
310,2006-12-14,Robert,0,0
310,2006-12-14,Charles,0,0
310,2006-12-14,Meredith,3,54
310,2006-12-14,Andy,28,128
310,2006-12-14,Carol,18,79
310,2006-12-14,Jan,0,380
310,2006-12-14,Nellie,0,0
310,2006-12-14,Jim,44,1271
310,2006-12-14,Toby,8,166
310,2006-12-14,Clark,0,0
310,2006-12-14,Holly,0,0
312,2007-01-04,Dwight,22,1436
312,2007-01-04,Stanley,4,131
312,2007-01-04,Deangelo,0,0
312,2007-01-04,Karen,9,133
312,2007-01-04,Michael,70,3150
312,2007-01-04,Meredith,0,54
312,2007-01-04,Roy,5,144
312,2007-01-04,David,0,12
312,2007-01-04,Carol,0,79
312,2007-01-04,Ryan,0,280
312,2007-01-04,Andy,3,131
312,2007-01-04,Toby,7,173
312,2007-01-04,Creed,0,69
312,2007-01-04,Jo,0,0
312,2007-01-04,Phyllis,2,149
312,2007-01-04,Kelly,0,151
312,2007-01-04,Oscar,0,151
312,2007-01-04,Jim,25,1296
312,2007-01-04,Gabe,0,0
312,2007-01-04,Erin,0,0
312,2007-01-04,Pete,0,0
312,2007-01-04,Holly,0,0
312,2007-01-04,Kevin,5,213
312,2007-01-04,Robert,0,0
312,2007-01-04,Darryl,6,91
312,2007-01-04,Clark,0,0
312,2007-01-04,Charles,0,0
312,2007-01-04,Nellie,0,0
312,2007-01-04,Todd Packer,0,26
312,2007-01-04,Pam,33,1088
312,2007-01-04,Jan,12,392
312,2007-01-04,Angela,4,262
313,2007-01-11,Jo,0,0
313,2007-01-11,Holly,0,0
313,2007-01-11,Oscar,0,151
313,2007-01-11,Karen,16,149
313,2007-01-11,Kelly,2,153
313,2007-01-11,Ryan,8,288
313,2007-01-11,Angela,17,279
313,2007-01-11,Gabe,0,0
313,2007-01-11,Pete,0,0
313,2007-01-11,Todd Packer,0,26
313,2007-01-11,Clark,0,0
313,2007-01-11,Jan,1,393
313,2007-01-11,Roy,0,144
313,2007-01-11,Erin,0,0
313,2007-01-11,Stanley,8,139
313,2007-01-11,Pam,26,1114
313,2007-01-11,Nellie,0,0
313,2007-01-11,Darryl,0,91
313,2007-01-11,Jim,39,1335
313,2007-01-11,Deangelo,0,0
313,2007-01-11,Charles,0,0
313,2007-01-11,David,0,12
313,2007-01-11,Michael,48,3198
313,2007-01-11,Phyllis,10,159
313,2007-01-11,Meredith,0,54
313,2007-01-11,Robert,0,0
313,2007-01-11,Kevin,7,220
313,2007-01-11,Dwight,33,1469
313,2007-01-11,Toby,0,173
313,2007-01-11,Creed,0,69
313,2007-01-11,Andy,29,160
313,2007-01-11,Carol,0,79
314,2007-01-18,Meredith,2,56
314,2007-01-18,Phyllis,3,162
314,2007-01-18,Deangelo,0,0
314,2007-01-18,Kevin,3,223
314,2007-01-18,Carol,0,79
314,2007-01-18,Todd Packer,0,26
314,2007-01-18,Ryan,3,291
314,2007-01-18,Holly,0,0
314,2007-01-18,Stanley,2,141
314,2007-01-18,Pam,10,1124
314,2007-01-18,Jan,0,393
314,2007-01-18,David,0,12
314,2007-01-18,Charles,0,0
314,2007-01-18,Angela,14,293
314,2007-01-18,Pete,0,0
314,2007-01-18,Michael,48,3246
314,2007-01-18,Oscar,11,162
314,2007-01-18,Karen,4,153
314,2007-01-18,Creed,3,72
314,2007-01-18,Darryl,0,91
314,2007-01-18,Robert,0,0
314,2007-01-18,Kelly,0,153
314,2007-01-18,Jo,0,0
314,2007-01-18,Andy,39,199
314,2007-01-18,Gabe,0,0
314,2007-01-18,Jim,25,1360
314,2007-01-18,Toby,0,173
314,2007-01-18,Nellie,0,0
314,2007-01-18,Erin,0,0
314,2007-01-18,Roy,0,144
314,2007-01-18,Dwight,25,1494
314,2007-01-18,Clark,0,0
315,2007-02-01,Meredith,2,58
315,2007-02-01,Dwight,28,1522
315,2007-02-01,Toby,0,173
315,2007-02-01,Jo,0,0
315,2007-02-01,David,0,12
315,2007-02-01,Pete,0,0
315,2007-02-01,Darryl,0,91
315,2007-02-01,Erin,0,0
315,2007-02-01,Karen,15,168
315,2007-02-01,Kevin,2,225
315,2007-02-01,Robert,0,0
315,2007-02-01,Pam,30,1154
315,2007-02-01,Andy,0,199
315,2007-02-01,Todd Packer,0,26
315,2007-02-01,Carol,0,79
315,2007-02-01,Angela,4,297
315,2007-02-01,Michael,76,3322
315,2007-02-01,Clark,0,0
315,2007-02-01,Jan,6,399
315,2007-02-01,Roy,1,145
315,2007-02-01,Stanley,1,142
315,2007-02-01,Holly,0,0
315,2007-02-01,Creed,0,72
315,2007-02-01,Ryan,6,297
315,2007-02-01,Gabe,0,0
315,2007-02-01,Phyllis,0,162
315,2007-02-01,Jim,25,1385
315,2007-02-01,Kelly,3,156
315,2007-02-01,Charles,0,0
315,2007-02-01,Nellie,0,0
315,2007-02-01,Deangelo,0,0
315,2007-02-01,Oscar,0,162
316,2007-02-08,Charles,0,0
316,2007-02-08,Gabe,0,0
316,2007-02-08,Ryan,0,297
316,2007-02-08,Meredith,1,59
316,2007-02-08,Robert,0,0
316,2007-02-08,Oscar,0,162
316,2007-02-08,Andy,0,199
316,2007-02-08,Todd Packer,0,26
316,2007-02-08,Karen,4,172
316,2007-02-08,Jan,0,399
316,2007-02-08,Phyllis,15,177
316,2007-02-08,Stanley,2,144
316,2007-02-08,Clark,0,0
316,2007-02-08,Pete,0,0
316,2007-02-08,Deangelo,0,0
316,2007-02-08,Kelly,6,162
316,2007-02-08,Angela,3,300
316,2007-02-08,Roy,9,154
316,2007-02-08,Pam,15,1169
316,2007-02-08,Carol,0,79
316,2007-02-08,Holly,0,0
316,2007-02-08,Creed,0,72
316,2007-02-08,David,0,12
316,2007-02-08,Toby,2,175
316,2007-02-08,Nellie,0,0
316,2007-02-08,Jim,19,1404
316,2007-02-08,Kevin,4,229
316,2007-02-08,Jo,0,0
316,2007-02-08,Erin,0,0
316,2007-02-08,Darryl,0,91
316,2007-02-08,Dwight,24,1546
316,2007-02-08,Michael,48,3370
317,2007-02-15,Roy,8,162
317,2007-02-15,David,0,12
317,2007-02-15,Dwight,22,1568
317,2007-02-15,Karen,5,177
317,2007-02-15,Charles,0,0
317,2007-02-15,Nellie,0,0
317,2007-02-15,Erin,0,0
317,2007-02-15,Oscar,4,166
317,2007-02-15,Pete,0,0
317,2007-02-15,Ryan,15,312
317,2007-02-15,Phyllis,0,177
317,2007-02-15,Deangelo,0,0
317,2007-02-15,Jim,11,1415
317,2007-02-15,Andy,0,199
317,2007-02-15,Robert,0,0
317,2007-02-15,Jo,0,0
317,2007-02-15,Angela,2,302
317,2007-02-15,Gabe,0,0
317,2007-02-15,Pam,26,1195
317,2007-02-15,Holly,0,0
317,2007-02-15,Carol,0,79
317,2007-02-15,Michael,45,3415
317,2007-02-15,Jan,0,399
317,2007-02-15,Todd Packer,0,26
317,2007-02-15,Darryl,0,91
317,2007-02-15,Creed,5,77
317,2007-02-15,Clark,0,0
317,2007-02-15,Kelly,9,171
317,2007-02-15,Meredith,3,62
317,2007-02-15,Kevin,6,235
317,2007-02-15,Stanley,1,145
317,2007-02-15,Toby,3,178
318,2007-02-22,Darryl,0,91
318,2007-02-22,Jo,0,0
318,2007-02-22,Pam,22,1217
318,2007-02-22,Oscar,0,166
318,2007-02-22,Kelly,1,172
318,2007-02-22,Toby,3,181
318,2007-02-22,Todd Packer,0,26
318,2007-02-22,Creed,2,79
318,2007-02-22,Jim,21,1436
318,2007-02-22,Michael,84,3499
318,2007-02-22,Angela,1,303
318,2007-02-22,Meredith,0,62
318,2007-02-22,Holly,0,0
318,2007-02-22,Roy,22,184
318,2007-02-22,Stanley,0,145
318,2007-02-22,Pete,0,0
318,2007-02-22,Phyllis,0,177
318,2007-02-22,Karen,12,189
318,2007-02-22,Kevin,8,243
318,2007-02-22,Robert,0,0
318,2007-02-22,Dwight,31,1599
318,2007-02-22,David,8,20
318,2007-02-22,Charles,0,0
318,2007-02-22,Gabe,0,0
318,2007-02-22,Jan,46,445
318,2007-02-22,Clark,0,0
318,2007-02-22,Carol,0,79
318,2007-02-22,Nellie,0,0
318,2007-02-22,Ryan,3,315
318,2007-02-22,Andy,0,199
318,2007-02-22,Erin,0,0
318,2007-02-22,Deangelo,0,0
319,2007-04-05,Toby,17,198
319,2007-04-05,Charles,0,0
319,2007-04-05,Erin,0,0
319,2007-04-05,Kelly,14,186
319,2007-04-05,Karen,15,204
319,2007-04-05,Andy,2,201
319,2007-04-05,Phyllis,4,181
319,2007-04-05,Darryl,42,133
319,2007-04-05,Gabe,0,0
319,2007-04-05,Robert,0,0
319,2007-04-05,Nellie,0,0
319,2007-04-05,Creed,3,82
319,2007-04-05,Ryan,9,324
319,2007-04-05,Angela,11,314
319,2007-04-05,Stanley,4,149
319,2007-04-05,Clark,0,0
319,2007-04-05,Deangelo,0,0
319,2007-04-05,Jan,30,475
319,2007-04-05,Kevin,8,251
319,2007-04-05,Meredith,0,62
319,2007-04-05,Roy,8,192
319,2007-04-05,David,0,20
319,2007-04-05,Todd Packer,0,26
319,2007-04-05,Pete,0,0
319,2007-04-05,Jo,0,0
319,2007-04-05,Oscar,4,170
319,2007-04-05,Carol,0,79
319,2007-04-05,Pam,15,1232
319,2007-04-05,Holly,0,0
319,2007-04-05,Jim,41,1477
319,2007-04-05,Dwight,18,1617
319,2007-04-05,Michael,104,3603
320,2007-04-12,Holly,0,0
320,2007-04-12,Jan,0,475
320,2007-04-12,Toby,8,206
320,2007-04-12,Robert,0,0
320,2007-04-12,Darryl,31,164
320,2007-04-12,Charles,0,0
320,2007-04-12,Stanley,2,151
320,2007-04-12,Ryan,5,329
320,2007-04-12,Kelly,6,192
320,2007-04-12,Nellie,0,0
320,2007-04-12,Phyllis,0,181
320,2007-04-12,Erin,0,0
320,2007-04-12,Deangelo,0,0
320,2007-04-12,Michael,78,3681
320,2007-04-12,Karen,4,208
320,2007-04-12,Meredith,0,62
320,2007-04-12,David,0,20
320,2007-04-12,Kevin,16,267
320,2007-04-12,Todd Packer,0,26
320,2007-04-12,Pete,0,0
320,2007-04-12,Jo,0,0
320,2007-04-12,Angela,1,315
320,2007-04-12,Roy,0,192
320,2007-04-12,Carol,0,79
320,2007-04-12,Dwight,54,1671
320,2007-04-12,Pam,19,1251
320,2007-04-12,Oscar,3,173
320,2007-04-12,Gabe,0,0
320,2007-04-12,Creed,3,85
320,2007-04-12,Clark,0,0
320,2007-04-12,Andy,18,219
320,2007-04-12,Jim,24,1501
321,2007-04-26,Jo,0,0
321,2007-04-26,Carol,0,79
321,2007-04-26,Deangelo,0,0
321,2007-04-26,Toby,0,206
321,2007-04-26,Dwight,31,1702
321,2007-04-26,Kelly,10,202
321,2007-04-26,Robert,0,0
321,2007-04-26,Ryan,2,331
321,2007-04-26,Michael,53,3734
321,2007-04-26,Angela,11,326
321,2007-04-26,Darryl,0,164
321,2007-04-26,Clark,0,0
321,2007-04-26,Erin,0,0
321,2007-04-26,Roy,0,192
321,2007-04-26,Nellie,0,0
321,2007-04-26,Holly,0,0
321,2007-04-26,Oscar,5,178
321,2007-04-26,Creed,8,93
321,2007-04-26,Stanley,1,152
321,2007-04-26,Pete,0,0
321,2007-04-26,Phyllis,1,182
321,2007-04-26,Jim,46,1547
321,2007-04-26,David,0,20
321,2007-04-26,Gabe,0,0
321,2007-04-26,Jan,0,475
321,2007-04-26,Kevin,8,275
321,2007-04-26,Charles,0,0
321,2007-04-26,Meredith,0,62
321,2007-04-26,Todd Packer,0,26
321,2007-04-26,Andy,34,253
321,2007-04-26,Karen,4,212
321,2007-04-26,Pam,14,1265
322,2007-05-03,Jan,11,486
322,2007-05-03,Karen,15,227
322,2007-05-03,Toby,7,213
322,2007-05-03,Dwight,42,1744
322,2007-05-03,Darryl,0,164
322,2007-05-03,Roy,0,192
322,2007-05-03,Pete,0,0
322,2007-05-03,Holly,0,0
322,2007-05-03,David,0,20
322,2007-05-03,Clark,0,0
322,2007-05-03,Todd Packer,0,26
322,2007-05-03,Ryan,4,335
322,2007-05-03,Pam,34,1299
322,2007-05-03,Creed,6,99
322,2007-05-03,Stanley,0,152
322,2007-05-03,Carol,0,79
322,2007-05-03,Andy,10,263
322,2007-05-03,Oscar,0,178
322,2007-05-03,Erin,0,0
322,2007-05-03,Gabe,0,0
322,2007-05-03,Deangelo,0,0
322,2007-05-03,Kevin,11,286
322,2007-05-03,Charles,0,0
322,2007-05-03,Phyllis,12,194
322,2007-05-03,Michael,79,3813
322,2007-05-03,Jo,0,0
322,2007-05-03,Robert,0,0
322,2007-05-03,Jim,31,1578
322,2007-05-03,Angela,11,337
322,2007-05-03,Nellie,0,0
322,2007-05-03,Meredith,5,67
322,2007-05-03,Kelly,4,206
323,2007-05-10,Carol,0,79
323,2007-05-10,Meredith,2,69
323,2007-05-10,Nellie,0,0
323,2007-05-10,Charles,0,0
323,2007-05-10,Kelly,9,215
323,2007-05-10,Erin,0,0
323,2007-05-10,Todd Packer,0,26
323,2007-05-10,Jan,0,486
323,2007-05-10,Holly,0,0
323,2007-05-10,Jo,0,0
323,2007-05-10,Phyllis,1,195
323,2007-05-10,Pam,23,1322
323,2007-05-10,Dwight,38,1782
323,2007-05-10,Creed,2,101
323,2007-05-10,Angela,8,345
323,2007-05-10,Oscar,5,183
323,2007-05-10,Roy,0,192
323,2007-05-10,Pete,0,0
323,2007-05-10,Darryl,0,164
323,2007-05-10,Kevin,5,291
323,2007-05-10,Toby,4,217
323,2007-05-10,Jim,22,1600
323,2007-05-10,Gabe,0,0
323,2007-05-10,Robert,0,0
323,2007-05-10,Karen,8,235
323,2007-05-10,Stanley,11,163
